V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50
-0.029411108375213,-0.0221850858290304,-0.0222727424592404,-0.0564881960456289,0.0146939962669051,-0.0068507827765281,0.0918862148195163,-0.0272951482685218,0.0241707105019285,-0.0586777738665135,0.465610218328734,0.13018214951409,0.0069746712488855,0.0527481588390421,0.0258433818634,-0.0612178157784508,-0.1777380285418,0.0397006783404795,-0.0891679584445468,-0.0656216432882718,-0.140457624792317,-0.0481049082912134,0.00353322437816236,0.0826888601089781,0.145368726912592,0.00137118840639628,-0.0229213008457435,0.0885096120748364,0.0140364995377106,-0.0293725824073614,-0.0103580122561116,0.0309834267058847,-0.00705030314920722,0.00987552138013769,-0.0370988412591115,0.047828679674464,0.0434587728346102,-0.0187552253762912,-0.0426476042359301,0.00847300932515062,-0.0128758946191977,-0.115414921925425,0.00441088120993943,-0.0711894723316837,0.0836396597116709,0.185540598486636,-0.0100232398069942,-0.0771512379273649,-0.115346085868804,-0.0374583289007819
0.0851613744170267,0.0949400430998231,-0.0871455813018449,-0.102547439786458,-0.0540945281141072,-0.182585907083651,0.160571430554079,0.0391648184147819,-0.0294069407009823,0.000274838750251282,0.13018214951409,0.592706004216407,-0.114817109272667,-0.00405499901534492,-0.0169098734011518,0.0562445690201639,-0.105451340784561,0.058896609234662,-0.061198393155846,-0.00385978151712281,-0.0269797713367688,-0.0319423412199153,-0.175404364323915,0.0621371438766915,0.166186663228899,-0.0509202422958627,-0.0385724470311668,0.0361094347059709,0.118548148095864,-0.0558203760539299,-0.125065733665338,-0.200229423523412,-0.0752856901513831,-0.0354325330760992,0.0643762632614267,0.0672104116820939,0.0532506987589325,0.0651437243800705,-0.0853795927562678,-0.0374274499670112,0.0907686850445431,-0.137380401849246,-0.0213623870340317,0.0292560120772693,0.026136628525937,0.0219811296265794,-0.0108140700155579,-0.0234905337265316,0.0379917036832805,0.172947062307256
0.155754612669591,-0.0910593241908457,-0.0981264127167159,0.0423307136314805,-0.0141283949822087,0.0383150666822832,0.00891921265299869,0.0766209822701013,-0.0344010264690046,-0.00353236710055561,0.0069746712488855,-0.114817109272667,0.444168249208923,-0.0536788007708053,-0.0268954608632588,-0.0365202239336498,0.12635657432904,-0.0585970707461885,0.0135715169056131,-0.0412987399732965,0.0143368681300388,0.0780628705087242,0.0788940394349816,0.0625620223902388,-0.0468766261077193,0.129346199713935,0.0212813594366007,0.0200354790253433,0.0194237128170155,-0.0085827368512653,-0.0958709669637891,0.0628364764046964,-0.0308190224274277,0.0877756962432744,-0.0296571537327212,-0.0522213030344965,-0.062509095932172,0.0384632292326423,0.0931430228840225,-0.0165059797118241,-0.0127329615317232,-0.0195395354171635,-0.0408599664341116,-0.0326550880205851,0.0273636079495285,0.0185299731098454,-0.0628532256629068,0.0092923225777282,0.0657966956927001,0.0216352316164811
0.124868421514462,0.0642444159076136,0.0824309385049597,-0.00894379544071419,-0.036461700017251,0.00422809968751949,-0.185063090366165,0.0831288929376729,0.105591758251139,0.00375059888988588,0.0527481588390421,-0.00405499901534492,-0.0536788007708053,0.591463555882505,0.0389194335038104,0.097880695314273,0.003131230905669,0.0774863145137244,-0.0478341531974547,-0.0518592609964661,0.0699989198054728,-0.0372865279544084,0.0101059650261339,0.0350022917886085,-0.0768725072469846,-0.017871154623078,-0.217492488075933,-0.00780731024425903,0.130761585786508,-0.0117178197048082,0.112440678024256,0.1070320954872,0.100298102119476,0.0457955734595587,-0.0501563125465102,0.0615508738078233,-0.0360706450610499,0.00937735056429702,0.0385439744495609,-0.0594537058406309,0.013455484112111,0.0684305131777177,-0.00287264485577741,-0.075598747117755,-0.030458825989194,-0.0751749266971742,-0.114287015735518,0.0306033681970618,-0.0658589409148672,-0.114990862133547
0.0403774123906197,-0.0345523323800295,-0.0102628981302232,0.0364684015451882,0.113857697406048,-0.0618361341098629,-0.0401337280041733,-0.105540681274365,0.0608863695692981,-0.0886055298290985,0.0258433818634,-0.0169098734011518,-0.0268954608632588,0.0389194335038104,0.510333718464257,0.0716698321976994,0.00906505394691957,0.0291781137756562,-0.082909896196497,0.00735860557944153,-0.171790980516262,-0.000408216457499534,-0.00344904082799822,-0.0345304280201321,0.0184141286568548,-0.0415955910378796,0.063628346700058,-0.208272637493379,-0.0246684835106263,0.115311032343692,0.00143341135232469,0.0261284075820873,0.0504015732117872,0.162395235196865,0.0956701026442982,0.0839728893416951,0.0948829383880917,0.073781064809963,0.0371701806959262,0.0467024550823758,-0.12027537891376,0.0674062290827397,-0.0727157867635876,0.0477036255082771,-0.0112486321284181,0.0905202140844013,-0.103585108163814,-0.0152415741228239,0.0151580478068862,-0.0649899330401342
-0.0639004353658898,0.0312019570750794,-0.0978380463233875,0.0343359876298059,-0.15525215646081,0.0105418206122244,-0.0360927842103798,0.10096853663715,0.0194570793909312,0.0372965961293821,-0.0612178157784508,0.0562445690201639,-0.0365202239336498,0.097880695314273,0.0716698321976994,0.430345640171189,-0.0268358239883827,0.00376401953700181,-0.0248980948588713,0.0994741705959497,0.13540451152842,-0.193132915103692,-0.0025099575668454,0.0456597446362865,-0.0847018749122161,-0.0453129550974838,0.00885202709655819,-0.0661465396038651,0.0739112674408333,-0.00117441926375514,0.0729848386288609,-0.0446897848897443,-0.0542618943862094,0.0302981564950871,0.11187725342852,0.0245442885432953,0.00128739140998111,0.0643452408235434,-0.00508328044119446,-0.044062812189406,0.0340021066779025,-0.0686345177553349,-0.00162264342652509,0.133566119050478,0.0433658703882419,-0.0158241468690614,-0.0895570177517687,0.067941307618261,0.0381720980140015,-0.000918349154603473
-0.0836265618726339,-0.0725620429630412,-0.0659103813089383,0.111185662874873,0.0711607072874741,0.0847007962198458,0.0578235951867955,0.115225910222053,-0.0423529821026097,0.000729211525074417,-0.1777380285418,-0.105451340784561,0.12635657432904,0.003131230905669,0.00906505394691957,-0.0268358239883827,0.810046388724025,0.000623766589841637,0.00327371367185403,-0.10453313580875,-0.0481043192039156,0.12067116612369,-0.114293565308623,-0.0864620235624555,0.00171955304641829,-0.0464622058350992,0.0401025164887293,0.0395130254238676,0.035990928290505,0.0181419196476127,-0.201903888376574,0.0460204835149351,0.0303968723460347,-0.0512745633965239,-0.0238760353461834,-0.058781322605364,0.0443661819439986,0.138108226189066,0.0125347002682266,-0.122268948360623,-0.0371251557772528,-0.00123479205443184,-0.0952882244097424,-0.00648490694600108,0.18722566585663,0.0419797616429238,-0.0551202794801428,0.00397168075841727,-0.114386799580667,-0.187048663154483
0.00371525146682848,-0.052680425541926,0.00627724834385482,-0.0309800206102582,0.00428286498365724,0.024807867598326,0.0292815080574135,-0.00597668938520539,0.0493205174432021,-0.00382186671904094,0.0397006783404795,0.058896609234662,-0.0585970707461885,0.0774863145137244,0.0291781137756562,0.00376401953700181,0.000623766589841637,0.371803582585961,0.00781046935204701,0.00527885718232256,-0.0324928431293829,-0.0596167161527626,0.00841280486503488,0.00252482485205461,0.0472349262555305,-0.0572829167560122,-0.122466495991463,-0.0998726593230907,0.0602775531080749,-0.00946144619629037,0.0153663720061093,0.0666810966691808,0.0342988398364057,0.0415800245919671,0.01822273777888,-0.0790675599097523,0.0526341305154008,-0.0199522181699745,0.0442003020619161,-0.0733770940864484,-0.0339283861614066,0.116676849313238,0.0417360376882101,-0.0110392129494232,-0.0363582201166019,-0.0829705865490661,-0.0456005098693415,0.0297861227796353,0.0568166733525097,-0.0414809148210325
-0.105787138249479,-0.111064228523421,0.096868171324317,-0.133454328078503,-0.00526765979212164,0.12755131758228,-0.0191509480158837,-0.0916836421788864,0.11058117512437,0.0158722007374168,-0.0891679584445468,-0.061198393155846,0.0135715169056131,-0.0478341531974547,-0.082909896196497,-0.0248980948588713,0.00327371367185403,0.00781046935204701,0.464844202058659,0.00376177788057961,-0.00384439491532282,-0.00716478335973074,0.0575955591939526,-0.0535647062804234,0.024719244197924,0.0209694585669916,-0.057264965724293,-0.122596763274229,-0.149789770864636,-0.0386898596997115,0.00373043540507988,-0.0336814212272781,0.0239476919789501,0.0244725097421788,-0.0496038541203426,-0.0601844087501901,0.0883542055915435,-0.0743628689736613,-0.0633132288248986,-0.0629261000563366,0.00814963011938527,0.0539978183110268,-0.00184243476984322,0.0948653926233496,-0.0321350561002771,-0.0428273975098558,-0.00368599557570742,-0.0174301198424509,-0.0161234544754283,0.0487529903443518
-0.134069916077794,0.0677275210014877,0.100518839513941,-0.111473230516552,-0.0607627624964277,0.0690662738660813,0.0537109967091472,-0.0388896831572074,0.0563577262131213,0.000929291106974971,-0.0656216432882718,-0.00385978151712281,-0.0412987399732965,-0.0518592609964661,0.00735860557944153,0.0994741705959497,-0.10453313580875,0.00527885718232256,0.00376177788057961,0.475532831052335,0.0569291106637551,-0.122755523433992,0.118106233469252,0.00726719063210983,-0.0868030960487295,-0.108487743748593,0.00636318727333305,-0.00809272181010585,-0.051925542027959,0.036894460425578,-0.0404226869887346,-0.0438646233707558,-0.0311653742229674,0.0440187494965977,0.034003221163724,0.0226034464657971,-0.0702936878559642,-0.0739094285124669,-0.0116286892153612,0.0864173853838126,0.168379368563611,-0.129617485041613,-0.0692280514253812,0.0055645031822918,-0.00780050797098262,-0.00211714465058569,0.0189570443332451,-0.0407641574382633,0.00863350592600688,0.00727896045238995
0.0567105475983751,0.079197646840297,0.000507290285456456,-0.00545206863469778,-0.0358034986006058,-0.0136158218800694,-0.124032129097798,0.122705344266952,-0.0929309315197913,0.0181806651829214,-0.140457624792317,-0.0269797713367688,0.0143368681300388,0.0699989198054728,-0.171790980516262,0.13540451152842,-0.0481043192039156,-0.0324928431293829,-0.00384439491532282,0.0569291106637551,0.589667243996586,-0.0126993616312977,-0.0226266845151939,0.0842217681532833,0.00442972229412539,-0.0298193161430625,-0.141129884056701,0.191148614639594,-0.0589882608111262,-0.0198010654805485,0.0449583557105382,0.0061119194554136,-0.187161046388686,-0.051649755201569,-0.00268239500506126,-0.098953648431238,-0.10710226065558,-0.0757013289502727,0.0321703725246608,-0.0469429578549351,0.0977110688888354,-0.148153739305969,-0.0120902486910456,0.044613257487339,0.0597736771882325,-0.133798750596696,-0.102214591032007,-0.032767263877677,0.0361640865725624,-0.0562096323763089
0.185650273280869,0.023023351446772,0.122785686152759,0.107132619034448,0.0726323316853554,-0.0424774525494047,-0.00542337913657553,-0.0221312880156721,-0.0377408624830068,-0.0857821595261789,-0.0481049082912134,-0.0319423412199153,0.0780628705087242,-0.0372865279544084,-0.000408216457499534,-0.193132915103692,0.12067116612369,-0.0596167161527626,-0.00716478335973074,-0.122755523433992,-0.0126993616312977,0.467127821896888,-0.0134051907975335,-0.0356961131088078,0.132191490433678,0.0919294246933142,0.00281261310881743,0.092205019283631,-0.0344369805546069,0.0720177367608156,-0.0925485945324042,0.0868198319814365,0.0236130438051258,-0.0292853756974961,-0.0371925137217115,-0.0426271981092012,-0.0175474029342432,-0.0113769465999521,-0.0409092345515277,-0.0252029309397293,-0.122977868023284,0.111546922291086,0.0319472926063941,-0.0539560673377061,-0.0177400793841842,-0.0294736841078217,-0.0814189750613908,-0.00707806921985112,0.0417201270699475,-0.0246599300981783
-0.0123524378198524,0.00475378240771634,0.049218660529751,0.0268808913450179,-0.0200680308088632,0.0520547423081783,0.121888730825876,-0.0349077338682888,0.110085197529742,0.0167020635267091,0.00353322437816236,-0.175404364323915,0.0788940394349816,0.0101059650261339,-0.00344904082799822,-0.0025099575668454,-0.114293565308623,0.00841280486503488,0.0575955591939526,0.118106233469252,-0.0226266845151939,-0.0134051907975335,0.479167089880735,-0.00850839257888927,-0.0529311634355014,-0.0250235297185454,-0.00298345156700735,-0.0460007349899278,-0.113509749774309,-0.0259280913848424,0.0612520121071956,-0.0203235204169504,0.0290771569340085,0.0900019594927199,0.00807544246764299,-0.0581484397494696,-0.214399539521082,0.0371405054795901,0.078338586216294,0.148115854124416,0.00728953293056688,0.0312440948242884,0.111966429278974,0.0317227214273077,0.0113905870830799,0.020738072208715,0.0854099407845002,0.128010838361047,-0.0359878435184161,-0.0642324987265812
0.0600820493539633,0.0291269148956857,-0.017408984574501,-0.0537847960497856,-0.111889971664121,-0.0394891589517292,-0.0187764280492894,0.00633431324148293,-0.00872844213926858,-0.179365382482271,0.0826888601089781,0.0621371438766915,0.0625620223902388,0.0350022917886085,-0.0345304280201321,0.0456597446362865,-0.0864620235624555,0.00252482485205461,-0.0535647062804234,0.00726719063210983,0.0842217681532833,-0.0356961131088078,-0.00850839257888927,0.405057186827474,0.0411817911094227,0.00548805640670437,-0.0572756637622801,0.0576029759767597,0.026041055164235,-0.0630692751007266,0.0199315064936425,0.0779677174670779,-0.143637860594438,-0.0812438439727041,0.0305507246649578,-0.0446305525415841,0.0188286803201846,0.00241264472762739,0.0342118766508106,-0.100742298543374,0.0219144816941103,0.00539099976010382,-0.0857263232704561,-0.0673536551595723,-0.0197192426072005,-0.0680916912011504,-0.0559170542849894,0.0419706465200267,0.0265140665423977,0.0633327141696239
0.138026796224639,0.00350040038081837,0.0342874897539031,-0.0818446346268019,0.0418113749716974,0.00638536907122261,0.13752577214902,-0.0538801893576286,-0.0623155136540397,-0.0705717186119471,0.145368726912592,0.166186663228899,-0.0468766261077193,-0.0768725072469846,0.0184141286568548,-0.0847018749122161,0.00171955304641829,0.0472349262555305,0.024719244197924,-0.0868030960487295,0.00442972229412539,0.132191490433678,-0.0529311634355014,0.0411817911094227,0.492423082609945,0.00774176259051411,-0.0490874922238436,0.0873335385645694,-0.00768005355311666,0.0435740726312261,-0.118682115489202,0.0104186626460814,-0.0849334324178985,0.0314240882620057,-0.0421563410562634,0.0533233726164027,0.033195953825987,-0.124705842242506,-0.0415583607593121,-0.0223085673036672,-0.0350469796773718,-0.0330821319108646,-0.000167694772338899,-0.083785548935264,0.056162398978066,0.132540336324115,-0.0294777995478154,-0.0669576700828484,0.0520040727014019,-0.03730077379602
0.0650684381517841,0.000958838890605081,-0.0794343240727921,0.122775160576897,-0.124696544336725,0.0148142609257617,-0.0796966115917518,0.0111970511237425,-0.039384739684142,0.00859183548038538,0.00137118840639628,-0.0509202422958627,0.129346199713935,-0.017871154623078,-0.0415955910378796,-0.0453129550974838,-0.0464622058350992,-0.0572829167560122,0.0209694585669916,-0.108487743748593,-0.0298193161430625,0.0919294246933142,-0.0250235297185454,0.00548805640670437,0.00774176259051411,0.426020681979914,-0.0885846832193864,-0.0135188861082432,-0.00788037165243431,-0.0570249643103104,0.0651478857698116,-0.0544415610022966,-0.00387906687583658,0.0437963769892293,0.0405616387783856,0.0588927591254407,0.10355394165596,-0.0420882318176985,0.0613496729549649,0.0155644218634535,-0.0902220276870795,0.0272003797129204,0.0163798380315087,-0.0346749263046901,-0.0230510646337921,0.0276909238149048,0.0234465114798829,0.0295219749473309,0.0763068584876892,-0.0145343303265671
0.0168408594242911,0.0115564561638227,0.00354226420730417,0.0637484844246962,0.173822962423945,-0.00419553117466597,0.0952634438397379,0.0339371537921425,-0.0147002604207104,0.102702237097172,-0.0229213008457435,-0.0385724470311668,0.0212813594366007,-0.217492488075933,0.063628346700058,0.00885202709655819,0.0401025164887293,-0.122466495991463,-0.057264965724293,0.00636318727333305,-0.141129884056701,0.00281261310881743,-0.00298345156700735,-0.0572756637622801,-0.0490874922238436,-0.0885846832193864,0.521825107850729,-0.0443473457692163,0.0352725845121956,0.0637586690073402,-0.0373085822434354,-0.0107736782304011,0.0040623617289722,0.042972067341264,-0.0164200792879953,-0.0150516477991324,-0.0998229324747586,0.0723357833243341,-0.0517989495644787,0.0492660906998311,0.0770618563346089,-0.0417090546786596,-0.0786684014521659,0.0093035617230897,0.0427931163732961,0.0313887548433326,-0.00454924090805377,-0.161984189731281,-0.00754041042305333,0.0836535731224565
0.0652252904495529,0.0594452728587773,0.109749251195293,0.0379000488780636,-0.0186159860955016,0.0426404823629269,0.0851536201026633,0.0304309074813847,-0.169302131888144,0.0111476410499336,0.0885096120748364,0.0361094347059709,0.0200354790253433,-0.00780731024425903,-0.208272637493379,-0.0661465396038651,0.0395130254238676,-0.0998726593230907,-0.122596763274229,-0.00809272181010585,0.191148614639594,0.092205019283631,-0.0460007349899278,0.0576029759767597,0.0873335385645694,-0.0135188861082432,-0.0443473457692163,0.535250055460246,0.0585435672831347,0.0143535073353665,-0.121547637531316,-0.000840325230995943,-0.0128869776346853,-0.0965810751838349,-0.0144320453610783,0.0606614799866361,-0.0110871277845406,-0.00452965690917266,0.00685655529577156,-0.00432158573634087,-0.0108167674139731,-0.169380865679618,-0.0942715886564224,-0.125992603708452,0.155801081234362,0.0250209541551996,-0.00928137067884314,-0.00930843317758576,-0.0285891931877068,0.0308246419854606
0.199138197319124,0.0273204073369454,0.0276224263034378,0.0443286565841084,-0.0803575436022147,-0.110942672199132,0.0130579552001597,-0.0016530776221635,-0.0901927095947799,0.0385075492728418,0.0140364995377106,0.118548148095864,0.0194237128170155,0.130761585786508,-0.0246684835106263,0.0739112674408333,0.035990928290505,0.0602775531080749,-0.149789770864636,-0.051925542027959,-0.0589882608111262,-0.0344369805546069,-0.113509749774309,0.026041055164235,-0.00768005355311666,-0.00788037165243431,0.0352725845121956,0.0585435672831347,0.381104685509463,-0.101155196015997,-0.00650297963406616,0.0840414193690478,0.00902529923564054,0.097100897369884,0.0852820034394075,0.0184011297081421,-0.0161520371788881,-0.0066944570379132,0.0314798788413878,0.0136737154731637,-0.0464100404590617,-0.00610271908782054,-0.0324814117643408,-0.036475588887777,0.0321713773539032,0.0062126432472376,-0.0520637356114479,0.0509580618631848,0.0245518059388888,0.0503464685184785
